id;spkts;dpkts;sbytes;dbytes;sttl;dttl;sloss;dloss;swin;stcpb;dtcpb;dwin;tcprtt;synack;ackdat;smean;dmean;trans_depth;response_body_len;ct_srv_src;ct_state_ttl;ct_dst_ltm;ct_src_dport_ltm;ct_dst_sport_ltm;ct_dst_src_ltm;is_ftp_login;ct_ftp_cmd;ct_flw_http_mthd;ct_src_ltm;ct_srv_dst;is_sm_ips_ports;target
558;90;32;94429;2308;62;252;42;8;255;3925606830;1090038504;255;0.054311;0.007124;0.047187;1049;72;0;0;1;1;1;1;1;1;0;0;0;1;1;0;1
559;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;4;6;0;1
560;10;12;802;7782;62;252;2;4;255;4046914389;1684688202;255;0.051314;0.006465;0.044849;80;649;1;3406;1;1;1;1;1;1;0;0;1;1;1;0;1
561;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;4;6;0;1
562;10;8;564;354;254;252;2;1;255;377146176;2575294801;255;0.032785;0.017322;0.015463;56;44;0;0;1;1;1;1;1;1;0;0;0;1;1;0;1
563;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;4;6;0;1
564;12;26;876;29216;62;252;2;11;255;2053748701;1328741404;255;0.052997;0.006655;0.046342;73;1124;1;13828;2;1;1;1;1;1;0;0;1;1;1;0;1
565;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;4;6;0;1
566;22;22;1206;1638;62;252;7;9;255;1157241371;1184926425;255;0.096625;0.042871;0.053754;55;74;0;0;1;1;4;1;1;2;1;1;0;2;1;0;1
567;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;4;6;0;1
568;26;26;3444;3254;254;252;10;10;255;4081478244;3770194246;255;0.101534;0.058138;0.043396;132;125;0;0;2;1;1;1;1;1;0;0;0;2;1;0;1
569;10;8;564;354;254;252;2;1;255;915913414;1131421766;255;0.109718;0.033395;0.076323;56;44;0;0;1;1;1;1;1;1;0;0;0;1;1;0;1
570;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;4;6;0;1
571;12;6;4172;268;254;252;3;1;255;3545134189;2137945986;255;0.23955;0.068997;0.170553;348;45;0;0;1;1;1;1;1;1;0;0;0;1;1;0;1
572;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;2;2;2;4;0;0;0;4;4;0;1
573;50;24;41333;2022;62;252;22;8;255;3697358168;1462983935;255;0.060429;0.01314;0.047289;827;84;0;0;2;1;1;1;1;1;0;0;0;1;1;0;1
574;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;2;2;2;4;0;0;0;4;4;0;1
575;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;2;2;2;4;0;0;0;4;4;0;1
576;10;8;814;2030;62;252;2;2;255;2644503951;1705530051;255;0.072126;0.014737;0.057389;81;254;1;590;1;1;1;1;1;1;0;0;1;1;1;0;1
577;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;2;2;2;4;0;0;0;4;4;0;1
578;2;0;322;0;254;0;0;0;0;0;0;0;0;0;0;161;0;0;0;1;2;2;1;1;1;0;0;0;1;1;0;1
579;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;2;2;2;4;0;0;0;4;4;0;1
580;10;6;2456;268;254;252;2;1;255;2747818768;3375988877;255;0.092982;0.033442;0.05954;246;45;1;0;1;1;1;1;1;1;0;0;1;1;1;0;1
581;20;82;1268;100496;62;252;2;38;255;1171949057;675061894;255;0.113811;0.055888;0.057923;63;1226;1;48339;1;1;1;1;1;1;0;0;1;2;1;0;1
582;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;2;2;2;4;0;0;0;4;4;0;1
583;10;8;518;354;254;252;2;1;255;1595099619;3023502726;255;0.141899;0.060447;0.081452;52;44;0;0;1;1;1;1;1;1;0;0;0;1;2;0;1
584;2;0;104;0;254;0;0;0;0;0;0;0;0;0;0;52;0;0;0;6;2;2;2;1;5;0;0;0;4;5;0;1
585;2;0;104;0;254;0;0;0;0;0;0;0;0;0;0;52;0;0;0;6;2;2;2;1;5;0;0;0;4;5;0;1
586;10;8;812;2864;62;252;2;2;255;63479818;2046665586;255;0.064221;0.033427;0.030794;81;358;1;1023;1;1;1;1;1;1;0;0;1;1;1;0;1
587;12;10;1012;1688;62;252;2;2;255;2106215216;3090540851;255;0.203335;0.118359;0.084976;84;169;1;379;3;1;3;3;1;1;0;0;1;3;1;0;1
588;10;8;564;354;254;252;2;1;255;2254754639;746268827;255;0.062747;0.013703;0.049044;56;44;0;0;2;1;1;1;1;2;0;0;0;2;1;0;1
589;10;6;628;268;254;252;2;1;255;2758651049;1205195403;255;0.063045;0.011872;0.051173;63;45;0;0;2;1;1;1;1;1;0;0;0;2;1;0;1
590;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;3;2;2;4;0;0;0;3;4;0;1
591;10;8;818;1796;62;252;2;2;255;381183793;1501571989;255;0.053891;0.008932;0.044959;82;225;1;467;1;1;1;1;1;1;0;0;1;1;1;0;1
592;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;3;2;1;1;1;3;0;0;0;1;3;0;1
593;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;3;2;1;1;1;3;0;0;0;1;3;0;1
594;26;20;9989;1712;62;252;10;8;255;3897427367;2877314886;255;0.055414;0.019228;0.036186;384;86;0;0;1;1;1;1;1;1;0;0;0;1;1;0;1
595;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;3;2;2;1;1;3;0;0;0;3;3;0;1
596;10;8;564;354;254;252;2;1;255;2544469875;2445363616;255;0.061296;0.014819;0.046477;56;44;0;0;1;1;1;1;1;1;0;0;0;1;1;0;1
597;8;10;364;5150;62;252;1;3;255;30865499;2998829628;255;0.06063;0.036292;0.024338;46;515;0;0;1;1;2;1;1;2;0;0;0;2;1;0;1
598;2;0;104;0;254;0;0;0;0;0;0;0;0;0;0;52;0;0;0;4;2;1;1;1;3;0;0;0;2;3;0;1
599;10;6;1612;268;254;252;2;1;255;60151491;1303561040;255;0.124694;0.071906;0.052788;161;45;0;0;8;1;2;2;1;8;0;0;0;2;8;0;1
600;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;1;1;1;4;0;0;0;2;4;0;1
601;10;6;1612;268;254;252;2;1;255;3367556107;1670083344;255;0.087515;0.069331;0.018184;161;45;0;0;7;1;2;2;1;7;0;0;0;2;7;0;1
602;10;6;1612;268;254;252;2;1;255;722458409;1847378108;255;0.12707;0.074575;0.052495;161;45;0;0;7;1;2;2;1;7;0;0;0;2;7;0;1
603;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;1;1;1;4;0;0;0;2;4;0;1
604;10;8;1612;354;254;252;2;1;255;4273998316;1811560816;255;0.11418;0.043844;0.070336;161;44;0;0;7;1;2;2;1;7;0;0;0;2;7;0;1
605;10;8;510;354;254;252;2;1;255;3621445690;407862474;255;0.268228;0.115269;0.152959;51;44;1;0;2;1;1;1;1;1;0;0;1;2;1;0;1
606;2;0;168;0;254;0;0;0;0;0;0;0;0;0;0;84;0;0;0;2;2;1;1;1;1;0;0;0;1;1;0;1
607;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;2;1;1;4;0;0;0;2;4;0;1
608;8;8;364;842;62;252;1;2;255;1626248581;773644752;255;0.129389;0.062835;0.066554;46;105;0;0;1;1;2;1;1;2;0;0;0;2;1;0;1
609;12;8;3598;384;254;252;3;2;255;3102882610;4058571513;255;0.083822;0.029697;0.054125;300;48;0;0;1;1;1;1;1;1;0;0;0;2;1;0;1
610;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;1;1;1;4;0;0;0;2;4;0;1
611;2;0;168;0;254;0;0;0;0;0;0;0;0;0;0;84;0;0;0;2;2;1;1;1;1;0;0;0;2;1;0;1
612;10;8;1612;354;254;252;2;1;255;1043137933;2817204663;255;0.105114;0.06892;0.036194;161;44;0;0;6;1;1;1;1;5;0;0;0;1;5;0;1
613;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;1;1;1;4;0;0;0;2;4;0;1
614;28;82;1450;86878;62;252;6;39;255;3600558385;2976933424;255;0.053354;0.008164;0.04519;52;1059;0;0;1;1;1;1;1;1;0;0;0;2;1;0;1
615;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;1;1;1;4;0;0;0;2;4;0;1
616;10;8;940;354;254;252;2;1;255;4091386776;84186079;255;0.077873;0.031277;0.046596;94;44;1;0;1;1;1;1;1;1;0;0;1;2;1;0;1
617;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;1;1;1;4;0;0;0;1;4;0;1
618;22;20;5358;1878;62;252;8;8;255;185055906;793889562;255;0.052158;0.007133;0.045025;244;94;0;0;1;1;1;1;1;1;0;0;0;1;1;0;1
619;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;1;1;1;4;0;0;0;1;4;0;1
620;2;0;168;0;254;0;0;0;0;0;0;0;0;0;0;84;0;0;0;1;2;1;1;1;1;0;0;0;1;2;0;1
621;24;46;1132;39742;62;252;7;21;255;524436143;2145627070;255;0.053386;0.007978;0.045408;47;864;0;0;1;1;1;1;1;1;0;0;0;1;1;0;1
622;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;1;1;1;4;0;0;0;2;4;0;1
623;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;1;1;1;4;0;0;0;2;4;0;1
624;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;1;1;1;4;0;0;0;2;4;0;1
625;10;6;884;268;254;252;2;1;255;2257531987;2149602603;255;0.052059;0.005971;0.046088;88;45;1;0;1;1;1;1;1;1;0;0;1;1;1;0;1
626;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;1;1;1;4;0;0;0;2;4;0;1
627;2;0;168;0;254;0;0;0;0;0;0;0;0;0;0;84;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;1
628;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;1;1;1;4;0;0;0;2;4;0;1
629;2;0;168;0;254;0;0;0;0;0;0;0;0;0;0;84;0;0;0;1;2;1;1;1;1;0;0;0;2;1;0;1
630;10;8;2524;634;254;252;2;2;255;669580675;769896167;255;0.179377;0.099445;0.079932;252;79;0;0;1;1;2;1;1;1;0;0;0;1;1;0;1
631;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;1;1;1;4;0;0;0;1;4;0;1
632;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;1;1;1;4;0;0;0;1;4;0;1
633;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;1;1;1;4;0;0;0;1;4;0;1
634;10;6;934;268;254;252;2;1;255;2425778498;3000029866;255;0.054551;0.008182;0.046369;93;45;1;0;1;1;1;1;1;1;0;0;1;1;1;0;1
635;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;7;2;1;1;1;7;0;0;0;1;7;0;1
636;10;12;800;7212;62;252;2;4;255;2143612313;1422309062;255;0.05466;0.006467;0.048193;80;601;1;3107;1;1;1;1;1;1;0;0;1;1;1;0;1
637;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;7;2;1;1;1;7;0;0;0;1;7;0;1
638;12;24;916;26010;62;252;2;10;255;2448254590;217492244;255;0.073507;0.00743;0.066077;76;1084;1;12240;1;1;1;1;1;1;0;0;1;1;1;0;1
639;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;7;2;1;1;1;7;0;0;0;1;7;0;1
640;12;8;2244;2344;254;252;3;2;255;4008772924;986571897;255;0.05379;0.007341;0.046449;187;293;1;0;2;1;1;1;1;2;0;0;1;1;3;0;1
641;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;7;2;2;2;2;7;0;0;0;2;7;0;1
642;10;8;564;354;254;252;2;1;255;1257659706;1967880911;255;0.056562;0.009931;0.046631;56;44;0;0;2;1;1;1;1;1;0;0;0;1;1;0;1
643;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;7;2;2;2;2;7;0;0;0;2;7;0;1
644;136;36;155333;2544;62;252;65;8;255;3434296595;2764944296;255;0.061168;0.009729;0.051439;1142;71;0;0;1;1;1;1;1;1;0;0;0;1;1;0;1
645;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;7;2;2;2;2;7;0;0;0;2;7;0;1
646;22;46;1178;41228;62;252;6;21;255;1715325365;1953369211;255;0.065869;0.00786;0.058009;54;896;0;0;1;1;1;1;1;2;0;0;0;1;1;0;1
647;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;7;2;2;2;2;7;0;0;0;2;7;0;1
648;2;0;168;0;254;0;0;0;0;0;0;0;0;0;0;84;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;1
649;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;7;2;2;2;2;7;0;0;0;2;7;0;1
650;10;12;818;9134;62;252;2;4;255;3791792322;149191353;255;0.063161;0.007521;0.05564;82;761;1;4045;2;1;1;1;1;1;0;0;1;1;1;0;1
651;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;7;2;2;2;2;7;0;0;0;2;7;0;1
652;10;8;564;354;254;252;2;1;255;1796021727;2097151741;255;0.070811;0.055524;0.015287;56;44;0;0;1;1;1;1;1;1;0;0;0;1;1;0;1
653;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;7;2;2;2;2;7;0;0;0;2;7;0;1
654;30;14;25914;764;254;252;12;4;255;3402368544;3458966010;255;0.058763;0.029016;0.029747;864;55;0;0;6;1;2;2;1;6;0;0;0;3;6;0;1
655;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;7;2;1;1;1;7;0;0;0;1;7;0;1
656;2;0;168;0;254;0;0;0;0;0;0;0;0;0;0;84;0;0;0;1;2;2;1;1;1;0;0;0;1;1;0;1
657;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;7;2;1;1;1;7;0;0;0;1;7;0;1
658;32;14;25556;728;254;252;13;3;255;364504395;321718819;255;0.101953;0.062164;0.039789;799;52;0;0;5;1;1;1;1;5;0;0;0;1;5;0;1
659;22;22;1166;1638;62;252;7;9;255;706871778;2400350736;255;0.066101;0.016809;0.049292;53;74;0;0;1;1;2;1;1;2;1;1;0;4;1;0;1
660;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;7;2;2;2;2;7;0;0;0;3;7;0;1
661;26;68;1382;69734;62;252;6;32;255;4279949755;1251017301;255;0.048666;0.025451;0.023215;53;1026;0;0;2;1;2;1;1;2;0;0;0;2;1;0;1
662;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;7;2;2;2;2;7;0;0;0;3;7;0;1
663;32;12;27608;642;254;252;13;3;255;4002891852;2208000903;255;0.114627;0.031397;0.08323;863;54;0;0;7;1;1;1;1;7;0;0;0;1;7;0;1
664;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;7;2;2;2;2;7;0;0;0;3;7;0;1
665;32;18;28122;936;254;252;13;4;255;675203708;4059781402;255;0.121767;0.094822;0.026945;879;52;0;0;5;1;1;1;1;5;0;0;0;1;5;0;1
666;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;7;2;2;2;2;7;0;0;0;3;7;0;1
667;10;8;564;354;254;252;2;1;255;2521580198;1964265774;255;0.110989;0.055741;0.055248;56;44;0;0;1;1;1;1;1;1;0;0;0;1;1;0;1
668;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;1;1;1;5;0;0;0;1;5;0;1
669;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;1;1;1;5;0;0;0;1;5;0;1
670;22;22;1166;1612;62;252;7;9;255;4238928609;3959713158;255;0.095073;0.032609;0.062464;53;73;0;0;1;1;2;1;1;2;1;1;0;2;1;0;1
671;22;22;1186;1658;62;252;7;9;255;2025630580;2431672182;255;0.105559;0.040387;0.065172;54;75;0;0;1;1;3;1;1;5;1;1;0;3;1;0;1
672;10;8;526;354;254;252;2;1;255;3946033222;1066156083;255;0.162872;0.092861;0.070011;53;44;1;0;3;1;1;1;1;3;0;0;1;1;3;0;1
673;28;20;14552;1642;62;252;11;8;255;2981988;1449840933;255;0.112978;0.045411;0.067567;520;82;0;0;1;1;1;1;1;1;0;0;0;3;1;0;1
674;4;0;400;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;4;3;3;6;0;0;0;13;6;0;1
675;10;8;564;354;254;252;2;1;255;2530770255;1985796114;255;0.135132;0.058914;0.076218;56;44;0;0;1;1;1;1;1;2;0;0;0;1;1;0;1
676;4;0;400;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;4;3;3;6;0;0;0;13;6;0;1
677;32;16;26316;1596;254;252;13;3;255;1239267449;3727022316;255;0.122099;0.056159;0.06594;822;100;0;0;2;1;1;1;1;3;0;0;0;1;1;0;1
678;10;8;2508;354;254;252;2;1;255;2393344838;1475305817;255;0.115706;0.040407;0.075299;251;44;0;0;5;1;2;1;1;5;0;0;0;2;5;0;1
679;4;0;400;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;4;3;3;6;0;0;0;13;6;0;1
680;2;0;702;0;254;0;0;0;0;0;0;0;0;0;0;351;0;0;0;3;2;1;1;1;1;0;0;0;1;1;0;1
681;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;3;3;3;5;0;0;0;3;5;0;1
682;2;0;168;0;254;0;0;0;0;0;0;0;0;0;0;84;0;0;0;3;2;1;1;1;1;0;0;0;2;1;0;1
683;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;3;3;3;5;0;0;0;3;5;0;1
684;10;6;2682;268;254;252;2;1;255;3493037875;2587501391;255;0.073845;0.020639;0.053206;268;45;1;0;1;1;1;1;1;1;0;0;1;1;1;0;1
685;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;3;3;3;5;0;0;0;3;5;0;1
686;10;10;828;3730;62;252;2;3;255;2843119611;2235489847;255;0.059054;0.011497;0.047557;83;373;1;1408;1;1;1;1;1;1;0;0;1;1;1;0;1
687;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;3;3;3;5;0;0;0;3;5;0;1
688;2;0;144;0;254;0;0;0;0;0;0;0;0;0;0;72;0;0;0;2;2;1;1;1;1;0;0;0;1;1;0;1
689;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;3;3;3;5;0;0;0;3;5;0;1
690;10;6;1552;268;254;252;2;1;255;3491240318;3081067890;255;0.069298;0.015412;0.053886;155;45;1;0;1;1;1;1;1;1;0;0;1;1;1;0;1
691;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;3;3;3;5;0;0;0;3;5;0;1
692;10;8;830;354;254;252;2;1;255;3830196495;1060633118;255;0.099127;0.053706;0.045421;83;44;1;0;1;1;1;1;1;1;0;0;1;1;1;0;1
693;12;8;2272;392;254;252;3;2;255;1441018020;1481315624;255;0.05212;0.007081;0.045039;189;49;0;0;2;1;1;1;1;1;0;0;0;1;1;0;1
694;10;8;454;410;254;252;2;2;255;2995528503;3425110811;255;0.049062;0.006248;0.042814;45;51;0;0;1;1;1;1;1;1;0;0;0;1;1;0;1
695;2;0;168;0;254;0;0;0;0;0;0;0;0;0;0;84;0;0;0;1;2;1;1;1;1;0;0;0;3;2;0;1
696;10;6;792;268;254;252;2;1;255;1535855040;3171170457;255;0.053134;0.006832;0.046302;79;45;1;0;2;1;1;1;1;1;0;0;1;1;1;0;1
697;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;3;3;3;5;0;0;0;3;5;0;1
698;10;6;1046;268;254;252;2;1;255;3850212560;2764101693;255;0.050793;0.006629;0.044164;105;45;1;0;1;1;1;1;1;1;0;0;1;1;1;0;1
699;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;3;3;3;5;0;0;0;3;5;0;1
700;20;0;1280;0;254;0;0;0;0;0;0;0;0;0;0;64;0;0;0;1;2;1;1;1;2;0;0;0;1;1;0;1
701;20;0;1280;0;254;0;0;0;0;0;0;0;0;0;0;64;0;0;0;1;2;1;1;1;2;0;0;0;1;1;0;1
702;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;2;6;0;1
703;20;0;1280;0;254;0;0;0;0;0;0;0;0;0;0;64;0;0;0;1;2;1;1;1;2;0;0;0;1;1;0;1
704;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;2;6;0;1
705;20;0;1280;0;254;0;0;0;0;0;0;0;0;0;0;64;0;0;0;1;2;1;1;1;2;0;0;0;1;1;0;1
706;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;2;6;0;1
707;2;0;104;0;254;0;0;0;0;0;0;0;0;0;0;52;0;0;0;1;2;2;1;1;2;0;0;0;1;1;0;1
708;2;0;104;0;254;0;0;0;0;0;0;0;0;0;0;52;0;0;0;1;2;2;1;1;2;0;0;0;1;1;0;1
709;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;2;6;0;1
710;2;0;156;0;254;0;0;0;0;0;0;0;0;0;0;78;0;0;0;1;2;1;1;1;63;0;0;0;1;1;0;1
711;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;1;1;1;6;0;0;0;1;6;0;1
712;10;6;1902;268;254;252;2;1;255;3574613453;1555657128;255;0.066953;0.015843;0.05111;190;45;0;0;2;1;1;1;1;1;0;0;0;1;1;0;1
713;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;2;6;0;1
714;32;116;1640;133010;62;252;6;56;255;4159888320;2978834664;255;0.063169;0.012027;0.051142;51;1147;0;0;2;1;1;1;1;1;0;0;0;1;1;0;1
715;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;2;6;0;1
716;18;16;2716;1106;254;252;6;6;255;2562552489;1202459092;255;0.032706;0.015047;0.017659;151;69;0;0;1;1;1;1;1;1;0;0;0;1;1;0;1
717;30;30;4130;2176;62;252;7;8;255;1208415364;3322182734;255;0.063531;0.045503;0.018028;138;73;0;0;1;1;1;1;1;1;0;0;0;1;1;0;1
718;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;2;6;0;1
719;10;6;852;268;254;252;2;1;255;1177109433;14346987;255;0.121875;0.060235;0.06164;85;45;1;0;1;1;1;1;1;1;0;0;1;1;1;0;1
720;14;6;6806;268;254;252;4;1;255;3058836290;3400641835;255;0.103553;0.043382;0.060171;486;45;1;0;3;1;1;1;1;3;0;0;1;1;3;0;1
721;118;42;116243;2818;62;252;50;8;255;2832177668;3029331198;255;0.088227;0.032384;0.055843;985;67;0;0;1;1;1;1;1;1;0;0;0;1;1;0;1
722;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;1;1;1;6;0;0;0;1;6;0;1
723;22;38;1062;30862;62;252;7;17;255;2653816022;501022153;255;0.029737;0.015093;0.014644;48;812;0;0;1;1;1;1;1;1;0;0;0;1;1;0;1
724;10;6;724;268;254;252;2;1;255;3978417235;3786988019;255;0.059358;0.033636;0.025722;72;45;0;0;1;1;1;1;1;1;0;0;0;2;1;0;1
725;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;1;1;1;6;0;0;0;1;6;0;1
726;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;1;1;1;6;0;0;0;1;6;0;1
727;10;8;564;354;254;252;2;1;255;2630775127;876810268;255;0.055141;0.008321;0.04682;56;44;0;0;1;1;1;1;1;1;0;0;0;1;1;0;1
728;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;2;6;0;1
729;22;18;5432;2230;254;252;8;7;255;2552254638;309388400;255;0.059849;0.013146;0.046703;247;124;0;0;1;1;1;1;1;1;0;0;0;1;1;0;1
730;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;2;6;0;1
731;18;20;1006;6196;62;252;6;8;255;1391945317;3613389593;255;0.054191;0.007064;0.047127;56;310;0;0;1;1;1;1;1;1;0;0;0;1;1;0;1
732;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;2;6;0;1
733;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;2;6;0;1
734;2;0;168;0;254;0;0;0;0;0;0;0;0;0;0;84;0;0;0;2;2;1;1;1;2;0;0;0;1;2;0;1
735;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;2;6;0;1
736;10;8;848;1014;254;252;2;2;255;2813253090;3347160439;255;0.071552;0.021051;0.050501;85;127;1;90;1;1;1;1;1;1;0;0;1;1;1;0;1
737;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;4;3;3;6;0;0;0;13;6;0;1
738;10;8;564;354;254;252;2;1;255;1653449551;1045887359;255;0.0498;0.005644;0.044156;56;44;0;0;1;1;1;1;1;1;0;0;0;1;1;0;1
739;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;4;3;3;6;0;0;0;13;6;0;1
740;10;8;2554;498;254;252;2;2;255;3609274370;35269623;255;0.064558;0.008361;0.056197;255;62;0;0;1;1;1;1;1;1;0;0;0;1;1;0;1
741;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;4;3;3;6;0;0;0;13;6;0;1
742;10;14;828;9642;62;252;2;5;255;232037934;407518804;255;0.063146;0.018634;0.044512;83;689;0;0;1;1;1;1;1;1;0;0;0;1;1;0;1
743;72;26;72696;2138;62;252;33;8;255;1455819137;77698675;255;0.065374;0.021036;0.044338;1010;82;0;0;1;1;1;1;1;1;0;0;0;1;1;0;1
744;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;1;1;6;0;0;0;1;6;0;1
745;88;30;93934;2112;62;252;41;8;255;1406522843;3577588387;255;0.058259;0.013038;0.045221;1067;70;0;0;1;1;1;1;1;1;0;0;0;1;1;0;1
